"id","area_sqft","bedrooms","bathrooms","price","date","address","latitude","longitude"
"8261","564","1","1","680000","2023-11-10","180 2ND AVENUE E","49.26885","-123.10121"
"106079","562","1","1","525000","2023-09-12","2008 54TH AVENUE E","49.220158","-123.0656369"
"97118","1110","2","2","1322000","2023-09-12","1483 7TH AVENUE W","49.2654549","-123.1372766"
"126675","1209","2","1","1350000","2023-10-01","405 14TH AVENUE W","49.25892","-123.1133"
"97063","882","2","2","1125000","2023-09-22","108 1ST AVENUE E","49.2700333","-123.1022881"
"66930","553","1","1","563000","2023-09-23","2250 COMMERCIAL DRIVE","49.26453","-123.06935"
"87268","880","2","2","1050000","2023-09-27","5080 QUEBEC STREET","49.23938","-123.10246"
"155818","756","1","1","849000","2023-09-09","1275 HAMILTON STREET","49.2741746","-123.1240478"
"136365","692","1","1","862000","2023-09-12","1869 SPYGLASS PLACE","49.26957","-123.11605"
"155066","601","1","1","485000","2023-11-10","2165 40TH AVENUE W","49.23582","-123.1575"
"57360","858","2","1","745000","2023-09-12","2224 ETON STREET","49.28725","-123.05898"
"136227","642","1","1","756000","2023-10-15","63 2ND AVENUE W","49.2694149","-123.105967"
"57635","736","1","1","917000","2023-09-12","2175 SALAL DRIVE","49.26171","-123.15444"
"116310","761","1","1","745000","2023-10-03","1010 BURNABY STREET","49.27842","-123.13092"
"126590","1201","2","2","1100000","2023-09-21","2055 YUKON STREET","49.26709","-123.11323"
"155197","449","0","1","550000","2023-09-12","938 SMITHE STREET","49.28171","-123.1239"
"47283","561","1","1","622000","2023-09-10","8570 RIVERGRASS DRIVE","49.20551","-123.02761"
"17848","749","1","1","575000","2023-09-07","6475 CHESTER STREET","49.22604","-123.08977"
"7877","442","0","1","500000","2023-09-12","233 ROBSON STREET","49.27851","-123.115"
"37099","428","0","1","475000","2023-09-07","1189 HOWE STREET","49.27832","-123.12697"
"18117","826","1","1","693000","2023-09-19","1777 13TH AVENUE W","49.2600499","-123.1452013"
"8639","934","2","2","892500","2023-09-12","3488 SAWMILL CRESCENT","49.20579","-123.03202"
"156101","1601","3","2","1960000","2023-11-27","618 45TH AVENUE W","49.22933","-123.11879"
"37683","661","1","1","735000","2023-09-14","953 8 AVENUE W","49.26453","-123.12533"
"116322","653","1","1","710000","2023-09-12","2768 CRANBERRY DRIVE","49.26135","-123.15343"
"96330","553","1","1","552000","2023-10-07","811 HELMCKEN STREET","49.27925","-123.12553"
"136132","699","1","1","740000","2023-09-13","289 ALEXANDER STREET","49.28443","-123.09843"
"106536","609","1","1","740000","2023-09-19","89 2ND AVENUE W","49.2694215","-123.1062401"
"67456","765","1","1","820000","2023-09-13","4463 10TH AVENUE W","49.26407","-123.20814"
"47800","930","2","2","936000","2023-11-15","1050 SMITHE STREET","49.28321","-123.12559"
"67539","929","2","2","858000","2023-09-13","8580 RIVER DISTRICT CROSSING","49.20541","-123.03067"
"126455","768","1","1","875000","2023-09-11","550 PACIFIC STREET","49.27395","-123.12863"
"106801","764","2","2","900000","2023-11-19","538 7TH AVENUE W","49.26475","-123.11614"
"136618","1414","3","3","2048800","2023-09-16","5118 CAMBIE STREET","49.23914","-123.11613"
"67307","694","1","1","735000","2023-09-15","6999 CAMBIE STREET","49.2219078","-123.1169862"
"116726","1339","2","2","1271000","2023-09-12","4101 YEW STREET","49.2498458","-123.1558288"
"8501","766","2","1","770000","2023-09-13","33 SMITHE STREET","49.27444","-123.11196"
"96802","779","2","2","787500","2023-10-15","3581 EAST KENT AVENUE NORTH","49.20544","-123.02751"
"96988","606","1","1","955000","2023-09-12","1111 RICHARDS STREET","49.27692","-123.12324"
"67200","638","1","1","679000","2023-09-15","4083 CAMBIE STREET","49.24948","-123.116"
"18420","562","1","1","885000","2023-10-02","1289 HORNBY STREET","49.2775437","-123.1297574"
"155742","965","2","1","795000","2023-09-12","1883 10TH AVENUE E","49.2615149","-123.0664382"
"136027","606","1","1","658000","2023-09-27","1030 BROADWAY W","49.26305","-123.12754"
"156710","726","1","1","815000","2023-12-23","1495 RICHARDS STREET","49.27362","-123.12812"
"28352","1348","3","3","1758800","2023-09-29","5118 CAMBIE STREET","49.23914","-123.11613"
"86940","555","1","1","725000","2023-09-14","1777 7 AVENUE W","49.2656249","-123.1451444"
"106450","618","1","1","675000","2023-09-09","870 7TH AVENUE W","49.26485","-123.12346"
"81332","780","1","2","890000","2023-09-11","907 BEACH AVENUE","49.27582","-123.13304"
"47935","1070","2","2","1212000","2023-09-20","550 PACIFIC STREET","49.27395","-123.12863"
"136364","928","2","2","873000","2023-09-13","1950 11TH AVENUE E","49.2603199","-123.0649132"
"87349","1081","2","2","1268000","2023-09-13","1428 6TH AVENUE W","49.2657","-123.13667"
"47135","589","1","1","585000","2023-09-07","1875 8TH AVENUE W","49.26489","-123.14765"
"76414","436","0","1","323500","2023-12-13","1100 HARWOOD STREET","49.27895","-123.1339"
"7755","390","0","1","489600","2023-09-08","501 PACIFIC STREET","49.27434","-123.12714"
"18625","1209","2","2","1289000","2023-09-06","1450 6TH AVENUE W","49.2657","-123.13774"
"57634","944","2","1","945000","2023-09-12","628 12TH AVENUE W","49.26016","-123.11881"
"106873","1106","2","2","1040000","2023-10-22","825 15TH AVENUE W","49.25799","-123.12291"
"77680","1475","2","2","1465000","2023-09-13","1470 PENNYFARTHING DRIVE","49.27206","-123.14129"
"18282","786","2","2","795000","2023-09-12","1595 BARCLAY STREET","49.28804","-123.13408"
"27789","848","2","2","650000","2023-09-29","5555 VICTORIA DRIVE","49.234","-123.06589"
"87375","1245","2","2","1530000","2023-10-04","1245 HOMER STREET","49.27488","-123.12439"
"57847","2258","2","3","3600000","2023-12-06","1128 GEORGIA STREET W","49.2858","-123.12389"
"46993","585","1","1","507500","2023-09-21","789 DRAKE STREET","49.27676","-123.12832"
"155452","618","1","1","646500","2023-09-12","8888 OSLER STREET","49.20507","-123.1308"
"57130","587","1","1","640000","2023-09-18","939 HOMER STREET","49.27811","-123.11949"
"107019","1278","2","2","1925000","2023-09-07","1633 8TH AVENUE W","49.26479","-123.1417"
"155319","547","1","1","599888","2023-09-18","1295 RICHARDS STREET","49.27531","-123.12564"
"67771","1524","2","2","2080000","2023-10-19","1238 RICHARDS STREET","49.27523","-123.12472"
"57448","511","1","1","750000","2023-10-27","1768 COOK STREET","49.26962","-123.1099"
"27685","560","1","1","615000","2023-10-04","1333 GEORGIA STREET W","49.28899","-123.12753"
"146131","1087","2","2","891000","2023-10-06","2628 ASH STREET","49.26175","-123.11704"
"87391","1461","2","2","1850000","2023-09-27","1710 BAYSHORE DRIVE","49.29236","-123.1326"
"116655","866","2","2","1097000","2023-09-09","68 SMITHE STREET","49.27495","-123.11408"
"145431","617","1","1","500000","2023-09-17","22 CORDOVA STREET E","49.2822493","-123.1037077"
"145421","532","1","1","515000","2023-10-04","811 HELMCKEN STREET","49.27925","-123.12553"
"106203","577","1","1","588000","2023-10-04","983 HASTINGS STREET E","49.2811556","-123.0826572"
"96811","828","2","2","775000","2023-09-12","1729 GEORGIA STREET E","49.27871","-123.06953"
"48670","2663","3","3","4900000","2023-12-20","1233 CORDOVA STREET W","49.28979","-123.12244"
"87135","845","2","2","856000","2023-12-18","863 16TH AVENUE W","49.25731","-123.12372"
"18600","1382","2","2","1200000","2023-09-08","2350 39TH AVENUE W","49.23609","-123.16033"
"156746","1001","2","2","860000","2023-10-02","1530 MARINER WALK","49.2703456","-123.1398656"
"106537","1034","2","2","746500","2023-09-15","1508 MARINER WALK","49.27023","-123.13981"
"47868","816","2","2","1050000","2023-09-18","7228 ADERA STREET","49.2199961","-123.1435136"
"87354","1219","2","2","1325000","2023-11-11","1707 7TH AVENUE W","49.2655886","-123.143606"
"7754","453","1","1","475000","2023-09-14","1215 PACIFIC STREET","49.2801","-123.13675"
"96809","573","1","1","787000","2023-09-14","689 ABBOTT STREET","49.2788324","-123.1077449"
"88111","1285","2","2","1150000","2023-11-28","125 MILROSS AVENUE","49.27644","-123.10147"
"38147","992","2","2","1628000","2023-10-15","1995 BEACH AVENUE","49.28947","-123.1438"
"38124","1072","2","2","1399000","2023-09-11","1408 STRATHMORE MEWS","49.27268","-123.12662"
"116073","515","1","1","615000","2023-11-09","1009 HARWOOD STREET","49.27807","-123.13131"
"47115","452","1","1","575000","2023-11-27","1283 HOWE STREET","49.27709","-123.12894"
"116309","582","2","1","710000","2023-09-24","180 2ND AVENUE E","49.26885","-123.10121"
"126294","802","2","1","763000","2023-12-07","1355 4TH AVENUE W","49.2669355","-123.1353613"
"105968","636","1","1","498000","2023-09-18","2390 MCGILL STREET","49.28819","-123.05689"
"126610","917","2","2","1139000","2023-10-08","4408 CAMBIE STREET","49.24565","-123.11484"
"145577","527","1","1","590000","2023-09-18","5598 ORMIDALE STREET","49.23342","-123.02446"
"8499","860","2","2","789200","2023-09-20","1008 CAMBIE STREET","49.27506","-123.1178"
"115945","518","1","1","597000","2023-09-18","2455 KINGSWAY","49.2405038","-123.0547762"
"135764","590","1","1","582000","2023-09-13","1005 BROUGHTON STREET","49.28578","-123.13356"
"77323","676","1","1","753888","2023-09-22","2477 CAROLINA STREET","49.26279","-123.0915"
"145571","544","1","1","590000","2023-09-27","5470 ORMIDALE STREET","49.23429","-123.02421"
"8277","586","1","1","686000","2023-09-19","1088 RICHARDS STREET","49.2770957","-123.1220083"
"96340","498","1","1","578000","2023-09-19","488 MARINE DRIVE SW","49.2101609","-123.1167354"
"77324","656","1","1","790000","2023-09-14","123 1ST AVENUE W","49.2703559","-123.1073379"
"37462","508","1","1","605000","2023-10-23","1788 ONTARIO STREET","49.26953","-123.10423"
"38057","1112","2","2","1100000","2023-09-18","2200 HIGHBURY STREET","49.26649","-123.18717"
"116395","917","2","1","780000","2023-10-19","1723 FRANCES STREET","49.27963","-123.07"
"67538","1014","2","2","866000","2023-09-19","5723 COLLINGWOOD STREET","49.23446","-123.18249"
"116210","624","1","1","651000","2023-09-19","440 5TH AVENUE E","49.2659","-123.09417"
"8274","500","1","1","679250","2023-09-24","89 NELSON STREET","49.27497","-123.11538"
"77322","866","1","1","785000","2023-09-21","237 4TH AVENUE E","49.2676","-123.09959"
"28189","825","2","1","984000","2023-09-27","2222 PRINCE EDWARD STREET","49.26482","-123.09537"
"87148","819","1","1","875000","2023-09-09","111 1ST AVENUE E","49.2704783","-123.1022245"
"77552","983","2","2","999900","2023-10-09","1478 HASTINGS STREET W","49.29013","-123.12792"
"47415","722","1","1","682000","2023-09-19","1010 CHILCO STREET","49.29088","-123.14168"
"106684","992","2","1","850000","2023-11-13","4101 YEW STREET","49.2498458","-123.1558288"
"47536","615","1","1","700000","2023-09-18","618 ABBOTT STREET","49.27916","-123.10704"
"96864","590","1","1","804500","2023-09-22","68 SMITHE STREET","49.27495","-123.11408"
"8399","667","1","1","745000","2023-09-12","1618 QUEBEC STREET","49.27154","-123.1015"
"156024","1018","2","2","1175000","2023-12-09","1055 HOMER STREET","49.27698","-123.12122"
"57823","1462","3","3","1658000","2023-09-15","5033 CAMBIE STREET","49.2394493","-123.1176067"
"57363","619","2","1","708000","2023-09-22","1283 HOWE STREET","49.27709","-123.12894"
"8755","1095","2","2","1030000","2023-09-18","7168 OAK STREET","49.22089","-123.12778"
"47544","759","1","1","749900","2023-09-19","1988 MAPLE STREET","49.26869","-123.15008"
"145834","662","1","1","676000","2023-09-19","2775 FIR STREET","49.26109","-123.14158"
"106908","1058","3","2","1112500","2023-10-11","3637 17TH AVENUE W","49.25759","-123.18595"
"18538","859","2","2","1001000","2023-09-23","5085 MAIN STREET","49.2394","-123.10197"
"57365","513","1","1","725000","2023-09-14","1351 CONTINENTAL STREET","49.27627","-123.12898"
"28681","567","1","1","570000","2023-12-17","1189 HOWE STREET","49.27832","-123.12697"
"96913","1096","2","2","900000","2023-09-23","1551 MARINER WALK","49.2704949","-123.1391201"
"8896","1590","3","3","2860000","2023-11-20","889 PACIFIC STREET","49.276389","-123.1311517"
"57119","571","1","1","603000","2023-10-21","108 CORDOVA STREET W","49.28262","-123.10796"
"116394","907","2","2","760000","2023-10-19","1615 FRANCES STREET","49.27965","-123.07184"
"116480","634","2","1","836000","2023-10-20","1283 HOWE STREET","49.27709","-123.12894"
"18513","1276","3","2","969000","2023-10-14","1516 1ST AVENUE E","49.26935","-123.07291"
"106210","559","1","1","555000","2023-09-20","1432 KINGSWAY","49.2493","-123.07482"
"27688","575","1","1","640000","2023-09-14","111 10TH AVENUE W","49.2622349","-123.1074793"
"126507","817","2","2","920000","2023-11-20","8238 LORD STREET","49.2101003","-123.118143"
"28233","881","2","2","1080000","2023-09-19","1351 CONTINENTAL STREET","49.27627","-123.12898"
"155316","620","1","1","585000","2023-09-27","1080 BROUGHTON STREET","49.28453","-123.13402"
"27564","580","1","1","595000","2023-09-20","189 ONTARIO PLACE","49.23279","-123.1019"
"155557","681","1","1","670000","2023-09-15","1537 CHARLES STREET","49.27331","-123.07257"
"8771","808","2","2","1061000","2023-09-19","2858 4TH AVENUE W","49.2682551","-123.1696217"
"46995","566","1","1","508000","2023-09-19","3663 CROWLEY DRIVE","49.23558","-123.02718"
"47629","726","1","1","780000","2023-09-15","3333 MAIN STREET","49.25514","-123.10179"
"136029","617","2","1","695000","2023-09-19","2435 KINGSWAY","49.241","-123.05549"
"116712","1147","2","2","1245000","2023-09-12","6999 CAMBIE STREET","49.2219078","-123.1169862"
"106871","1041","2","2","1050000","2023-11-09","108 CORDOVA STREET W","49.28262","-123.10796"
"96448","560","1","1","650000","2023-10-16","3996 DUMFRIES STREET","49.24948","-123.07289"
"57844","1457","2","2","2615000","2023-10-22","1205 HASTINGS STREET W","49.28921","-123.12295"
"155997","1254","3","2","1095000","2023-09-26","1445 MARPOLE AVENUE","49.25754","-123.13839"
"106689","1068","2","2","845000","2023-10-13","3263 PIERVIEW CRESCENT","49.2075677","-123.0399773"
"115910","540","1","1","569000","2023-09-19","5470 ORMIDALE STREET","49.23429","-123.02421"
"107003","1157","2","2","1615000","2023-09-20","2288 BROADWAY W","49.263771","-123.1571717"
"116752","1104","3","2","1548000","2023-09-29","907 BEACH AVENUE","49.27582","-123.13304"
"96862","867","2","2","850000","2023-10-15","8181 CHESTER STREET","49.2112434","-123.0897631"
"67091","670","1","1","640000","2023-09-21","3557 SAWMILL CRESCENT","49.2058549","-123.0285662"
"66912","487","1","1","550000","2023-11-03","2788 PRINCE EDWARD STREET","49.26024","-123.09584"
"46747","627","1","1","354000","2023-09-20","1330 HARWOOD STREET","49.28165","-123.13807"
"67457","788","2","2","809900","2023-09-12","2688 DUKE STREET","49.23902","-123.05039"
"87242","896","2","2","975000","2023-09-22","1333 7TH AVENUE W","49.26551","-123.13454"
"28112","572","1","1","860000","2023-11-15","1289 HORNBY STREET","49.2775437","-123.1297574"
"18104","882","2","2","677000","2023-10-12","3981 FRASER STREET","49.2495","-123.09057"
"136480","948","2","2","1010000","2023-11-03","689 ABBOTT STREET","49.2788324","-123.1077449"
"8846","1247","2","2","1388000","2023-11-03","1450 PENNYFARTHING DRIVE","49.27206","-123.14129"
"86709","515","1","1","635000","2023-09-17","1325 ROLSTON STREET","49.27562","-123.12793"
"87146","864","2","2","865000","2023-09-28","8570 RIVERGRASS DRIVE","49.20551","-123.02761"
"156089","1541","2","3","1639900","2023-10-18","3430 KENT AVENUE SOUTH AVENUE E","49.2050494","-123.0331997"
"96463","607","1","1","620000","2023-10-03","123 1ST AVENUE W","49.2703559","-123.1073379"
"8820","1319","1","2","1235250","2023-09-20","1500 HOWE STREET","49.27417","-123.132"
"96467","810","2","1","606000","2023-09-23","1820 KENT AVENUE SOUTH E","49.20758","-123.06863"
"47978","1238","2","2","1443000","2023-09-27","997 22ND AVENUE W","49.25198","-123.12703"
"8768","892","2","2","1050000","2023-10-05","535 SMITHE STREET","49.27955","-123.11935"
"87203","719","1","1","938000","2023-09-25","2263 REDBUD LANE","49.26168","-123.15662"
"37172","490","1","1","535000","2023-12-15","4888 NANAIMO STREET","49.2399873","-123.0585851"
"57125","679","1","1","650000","2023-09-26","233 KINGSWAY AVENUE","49.26158","-123.09775"
"155292","570","1","1","590000","2023-12-04","438 SEYMOUR STREET","49.28405","-123.11328"
"36915","670","1","1","350000","2023-10-10","36 14TH AVENUE E","49.2583235","-123.1041593"
"136631","1451","2","2","3000000","2023-12-02","1633 ONTARIO STREET","49.27107","-123.1057"
"18637","1032","2","2","1300000","2023-09-14","5389 VINE STREET","49.23778","-123.16025"
"145715","525","1","1","636000","2023-09-27","1283 HOWE STREET","49.27709","-123.12894"
"96597","581","1","1","695000","2023-09-20","1155 SEYMOUR STREET","49.2772082","-123.1244629"
"67202","750","1","1","670000","2023-09-26","444 6TH AVENUE E","49.26501","-123.09436"
"67528","778","2","1","875000","2023-10-31","4885 VALLEY DRIVE","49.2421678","-123.1497504"
"66676","487","0","1","490000","2023-09-26","3333 4TH AVENUE W","49.26877","-123.17843"
"57522","655","1","1","807000","2023-11-19","2008 PINE STREET","49.26773","-123.14297"
"155741","934","1","2","770016","2023-09-26","1010 BURNABY STREET","49.27842","-123.13092"
"106691","780","1","1","815000","2023-10-08","12 WATER STREET","49.28338","-123.10504"
"76991","789","2","1","640000","2023-09-26","5355 BOUNDARY ROAD","49.23588","-123.02396"
"57792","1100","1","2","1315000","2023-10-14","1835 MORTON AVENUE","49.28814","-123.14164"
"126394","857","2","2","842530","2023-09-25","5665 BOUNDARY ROAD","49.2326362","-123.0237549"
"18116","723","1","1","680000","2023-09-22","937 14TH AVENUE W","49.25895","-123.12534"
"107021","1539","2","2","1989000","2023-09-30","1550 15TH AVENUE W","49.25773","-123.13989"
"86465","700","1","1","546000","2023-09-25","8420 JELLICOE STREET","49.20712","-123.04676"
"18109","650","1","1","674000","2023-10-08","1050 BURRARD STREET","49.27986","-123.12661"
"96959","727","1","2","950000","2023-09-25","5089 QUEBEC STREET","49.2394","-123.10321"
"66933","714","1","1","599000","2023-09-19","2320 TRINITY STREET","49.28906","-123.05722"
"8273","568","1","1","667000","2023-09-27","1088 RICHARDS STREET","49.2771","-123.12187"
"57580","1292","3","2","890000","2023-10-25","1616 13TH AVENUE W","49.2596","-123.14173"
"146079","720","1","1","815000","2023-09-27","1189 MELVILLE STREET","49.28778","-123.12346"
"76992","828","1","1","630000","2023-09-25","1040 PACIFIC STREET","49.27737","-123.13376"
"106750","1092","3","2","852500","2023-11-14","950 CAMBIE STREET","49.27625","-123.11726"
"135759","674","1","1","570000","2023-09-22","22 CORDOVA STREET E","49.2822493","-123.1037077"
"47686","814","2","1","815000","2023-10-07","592 16TH AVENUE W","49.25669","-123.11793"
"96701","678","1","1","725000","2023-10-03","161 GEORGIA STREET W","49.2788056","-123.1121246"
"18596","1295","3","3","1180000","2023-10-24","1615 FRANCES STREET","49.27965","-123.07184"
"155814","903","1","1","830000","2023-10-02","1238 SEYMOUR STREET","49.27578","-123.12576"
"9429","791","2","2","743000","2023-12-11","1189 HOWE STREET","49.27832","-123.12697"
"76987","667","1","1","639000","2023-09-24","215 33RD AVENUE E","49.2406149","-123.1005611"
"126208","848","2","1","725000","2023-11-02","500 10TH AVENUE W","49.2621151","-123.1151142"
"37668","727","1","1","739000","2023-12-03","1859 SPYGLASS PLACE","49.26957","-123.11605"
"38132","1173","3","2","1460000","2023-09-22","4171 CAMBIE STREET","49.24837","-123.11617"
"137311","1562","2","2","2550000","2023-12-30","1005 BEACH AVENUE","49.27691","-123.13406"
"47538","759","2","2","740000","2023-10-01","933 HASTINGS STREET E","49.28133","-123.08346"
"38036","862","2","2","1050000","2023-09-26","6383 CAMBIE STREET","49.22723","-123.11706"
"77513","779","2","1","905000","2023-09-20","2268 REDBUD LANE","49.26135","-123.1566"
"37795","670","1","1","761000","2023-09-26","2216 3RD AVENUE W","49.26879","-123.15557"
"116482","710","2","1","849000","2023-09-26","1788 COLUMBIA STREET","49.26964","-123.10859"
"155302","468","0","1","560000","2023-10-19","1205 HOWE STREET","49.27776","-123.12779"
"87021","778","2","1","779000","2023-10-13","1816 HARO STREET","49.29099","-123.13741"
"47413","799","2","1","651000","2023-09-26","5288 MELBOURNE STREET","49.23597","-123.02798"
"38014","1001","2","2","989000","2023-09-24","555 ABBOTT STREET","49.28018","-123.10868"
"116316","820","2","2","717500","2023-09-27","3588 SAWMILL CRESCENT","49.2059278","-123.0275226"
"47405","630","1","1","698000","2023-11-07","2550 SPRUCE STREET","49.26313","-123.12866"
"47839","889","2","2","961000","2023-11-21","289 6TH AVENUE E","49.2656349","-123.0991437"
"18354","1063","2","2","800000","2023-10-13","2020 KENT AVENUE SE","49.20656","-123.06514"
"28326","1068","2","2","1430000","2023-09-27","1675 8TH AVENUE W","49.26481","-123.1427"
"18115","626","1","1","655000","2023-09-27","1740 COMOX STREET","49.2878","-123.13906"
"136578","1101","2","2","1388000","2023-10-15","1111 ALBERNI STREET","49.28596","-123.12431"
"125963","737","1","1","650000","2023-09-24","1705 NELSON STREET","49.28871","-123.13717"
"96706","656","1","1","702000","2023-09-25","2477 CAROLINA STREET","49.26279","-123.0915"
"87202","705","2","1","937000","2023-10-01","523 KING EDWARD AVENUE W","49.24932","-123.11648"
"126100","615","1","1","660000","2023-09-23","384 1ST AVENUE E","49.2674976","-123.0954424"
"18419","885","2","2","878000","2023-11-13","3581 KENT AVENUE NORTH E","49.204583","-123.0247506"
"86852","567","1","1","665000","2023-09-22","1010 RICHARDS STREET","49.27759","-123.12111"
"156108","1513","2","2","2300000","2023-11-17","1616 BAYSHORE DRIVE","49.2915","-123.13013"
"37928","1146","2","2","870000","2023-09-26","1235 15TH AVENUE W","49.25814","-123.13242"
"67748","990","2","2","1514800","2023-10-22","1180 BROUGHTON STREET","49.28358","-123.13559"
"8847","1068","2","2","1360000","2023-10-10","489 26TH AVENUE W","49.24824","-123.1147"
"76983","665","2","1","601000","2023-10-11","3588 CROWLEY DRIVE","49.23538","-123.02872"
"106615","943","2","2","780000","2023-10-02","1615 FRANCES STREET","49.27965","-123.07184"
"136133","876","2","2","749900","2023-09-21","2020 KENT AVENUE SE","49.20656","-123.06514"
"67093","595","1","1","630000","2023-09-26","440 5TH AVENUE E","49.2659","-123.09417"
"116095","710","1","1","600000","2023-09-22","1330 GRAVELEY STREET","49.2703","-123.0767"
"125679","560","1","1","530000","2023-10-06","438 SEYMOUR STREET","49.28405","-123.11328"
"8848","1109","3","2","1360000","2023-09-26","4885 VALLEY DRIVE","49.2421678","-123.1497504"
"106336","716","1","1","635000","2023-09-25","3660 VANNESS AVENUE","49.23485","-123.02547"
"28156","695","1","2","920000","2023-10-01","429 2ND AVENUE W","49.2673572","-123.1136662"
"145830","630","1","1","690000","2023-09-25","1188 RICHARDS STREET","49.27599","-123.12352"
"47530","600","1","1","740000","2023-11-27","1055 RICHARDS STREET","49.27757","-123.12227"
"116398","1065","2","2","795000","2023-09-28","1990 KENT AVENUE SOUTH E","49.2071","-123.06701"
"77658","1600","2","2","1340000","2023-10-27","1238 SEYMOUR STREET","49.27578","-123.12576"
"126393","1002","2","1","849800","2023-09-26","1133 HARWOOD STREET","49.27966","-123.13393"
"77708","1604","2","2","1800000","2023-09-25","5389 VINE STREET","49.23778","-123.16025"
"106614","779","1","1","775000","2023-09-27","1088 RICHARDS STREET","49.2771","-123.12187"
"86583","495","1","1","550000","2023-09-29","989 NELSON STREET","49.28108","-123.12511"
"18636","961","2","2","1308000","2023-10-16","1372 SEYMOUR STREET","49.27459","-123.12756"
"47414","711","1","1","675000","2023-09-24","2150 HASTINGS STREET E","49.2809","-123.06056"
"27559","625","1","1","555000","2023-10-04","1717 13TH AVENUE W","49.26018","-123.14407"
"156091","1040","2","2","1670000","2023-10-17","1020 HARWOOD STREET","49.27776","-123.13215"
"27990","807","1","1","790000","2023-10-05","1949 8TH AVENUE W","49.26492","-123.14923"
"67294","501","1","1","720000","2023-11-20","89 NELSON STREET","49.27497","-123.11538"
"8866","1560","2","2","1550000","2023-11-08","1888 ALBERNI STREET","49.2928","-123.13594"
"86934","649","1","1","740000","2023-09-30","205 10TH AVENUE E","49.2621812","-123.1000291"
"87348","1724","2","2","1260000","2023-09-30","2140 BRIAR AVENUE","49.24952","-123.15402"
"46990","452","1","1","529800","2023-10-03","8031 NUNAVUT LANE","49.21199","-123.11665"
"8679","908","2","2","935000","2023-10-01","709 KEEFER STREET","49.27952","-123.08923"
"77308","881","2","1","800000","2023-11-20","1455 ROBSON STREET","49.28869","-123.13056"
"27896","867","2","2","736000","2023-09-22","1689 4TH AVENUE E","49.26714","-123.07066"
"18347","1121","1","1","849000","2023-11-24","1220 PENDER STREET E","49.28014","-123.0787"
"77664","1258","2","2","1360000","2023-09-25","1315 CARDERO STREET","49.28411","-123.14072"
"96337","632","1","1","588000","2023-09-26","1012 BROUGHTON STREET","49.2854","-123.13328"
"136351","1211","2","1","865000","2023-11-13","3909 FRASER STREET","49.24996","-123.09057"
"115713","420","1","1","485000","2023-10-23","1239 GEORGIA STREET W","49.28773","-123.12563"
"116677","1083","2","2","1100000","2023-09-27","1355 HARWOOD STREET","49.28208","-123.13765"
"116392","881","2","2","788500","2023-10-25","998 19TH AVENUE W","49.25414","-123.12705"
"77454","794","1","1","852000","2023-10-06","3769 7TH AVENUE W","49.2662357","-123.1870485"
"125806","485","1","1","595000","2023-10-11","5515 BOUNDARY ROAD","49.23357","-123.02422"
"106985","1385","2","2","1497000","2023-10-03","2890 POINT GREY ROAD","49.27058","-123.17054"
"27989","653","1","1","790000","2023-10-11","58 KEEFER PLACE","49.27916","-123.10704"
"66777","497","1","1","535000","2023-10-03","1146 HARWOOD STREET","49.27951","-123.13485"
"27556","704","1","1","585000","2023-10-03","1106 PACIFIC STREET","49.27834","-123.13509"
"57254","731","2","1","699000","2023-09-26","935 15TH AVENUE W","49.25803","-123.12548"
"18113","690","1","1","665000","2023-09-27","1844 7TH AVENUE W","49.26521","-123.1468"
"116529","778","2","2","855000","2023-10-14","909 MAINLAND STREET","49.277704","-123.1178962"
"145569","542","1","1","570000","2023-09-26","5470 ORMIDALE STREET","49.23429","-123.02421"
"8487","746","2","1","770000","2023-11-20","938 SMITHE STREET","49.28171","-123.1239"
"155739","750","2","2","780000","2023-09-26","938 SMITHE STREET","49.28171","-123.1239"
"8495","750","2","2","786000","2023-10-03","938 SMITHE STREET","49.28171","-123.1239"
"76699","623","1","1","525000","2023-12-02","1345 COMOX STREET","49.28489","-123.13328"
"37925","795","2","2","850000","2023-10-30","489 INTERURBAN WAY","49.209372","-123.1156928"
"18348","788","1","1","838000","2023-11-16","2411 HEATHER STREET","49.26397","-123.12047"
"38088","1075","2","2","1182000","2023-10-03","6677 CAMBIE STREET","49.22442","-123.11716"
"8396","623","1","1","710000","2023-10-04","250 6TH AVENUE E","49.2653651","-123.0995044"
"126453","937","2","2","895000","2023-10-02","2268 12TH AVENUE W","49.26078","-123.15659"
"86566","526","1","1","590000","2023-12-07","5470 ORMIDALE STREET","49.23429","-123.02421"
"41786","804","2","1","798000","2023-11-05","1355 4TH AVENUE W","49.2669355","-123.1353613"
"155548","500","1","1","655000","2023-10-06","777 RICHARDS STREET","49.28045","-123.11804"
"136444","970","2","2","990000","2023-11-06","1333 GEORGIA STREET W","49.28899","-123.12753"
"106872","1006","2","2","1030000","2023-10-27","1050 BURRARD STREET","49.27986","-123.12661"
"125805","670","1","1","575000","2023-09-27","1622 FRANCES STREET","49.27915","-123.07218"
"28266","921","2","2","1157000","2023-10-15","750 12TH AVENUE W","49.2603551","-123.1210716"
"155551","838","2","1","685000","2023-10-02","391 7TH AVENUE E","49.26476","-123.09626"
"8890","1319","3","2","2350000","2023-10-05","1483 HOMER STREET","49.27207","-123.12677"
"77598","1106","2","2","1079800","2023-10-03","2201 PINE STREET","49.26585","-123.14408"
